"time","tripId","tripHeadsign","routeId","stopId","scheduledDepartureTime","predictedDepartureTime","scheduledArrivalTime","predictedArrivalTime","vehicleId","lastUpdateTime","distanceFromStop","numberOfStopsAway","route","day","trip","arrivalTime","departureTime","timeToScheduledArrivalMin","timeToScheduledDepartureMin","timeToArrivalMin","timeToPredictedArrivalMin","timeSinceLastUpdateMin","predictedArrivalDelayMin","arrivalDelayMin","predictedDepartureDelayMin","departureDelayMin"
1415212406088,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213711000,1415213681000,1415213711000,"1_4217",1415212377000,5378.08960704468,18,"44","16379","1_25423830:16379",1415213681000,1415213681000,21.2485333333333,-21.2485333333333,21.2485333333333,21.7485333333333,0.4848,0.5,0,0.5,0
1415212436366,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213705000,1415213681000,1415213705000,"1_4217",1415212421000,5209.35944948152,17,"44","16379","1_25423830:16379",1415213681000,1415213681000,20.7439,-20.7439,20.7439,21.1439,0.2561,0.4,0,0.4,0
1415212466564,"1_25423828","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415212121000,1415212466000,1415212121000,1415212466000,"1_4229",1415212394000,0,0,"44","16379","1_25423828:16379",1415212436000,1415212436000,-5.7594,5.7594,-0.5094,-0.0094,1.2094,5.75,5.25,5.75,5.25
1415212496845,"1_25423828","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415212121000,1415212406000,1415212121000,1415212406000,"1_4229",1415212485000,-302.707903541705,-1,"44","16379","1_25423828:16379",1415212436000,1415212436000,-6.26408333333333,6.26408333333333,-1.01408333333333,-1.51408333333333,0.197416666666667,4.75,5.25,4.75,5.25
1415213192503,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213626000,1415213681000,1415213626000,"1_4217",1415213169000,1622.26918063243,5,"44","16379","1_25423830:16379",1415213681000,1415213681000,8.14161666666667,-8.14161666666667,8.14161666666667,7.22495,0.391716666666667,-0.916666666666667,0,-0.916666666666667,0
1415213222768,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213626000,1415213681000,1415213626000,"1_4217",1415213169000,1467.69718295692,5,"44","16379","1_25423830:16379",1415213681000,1415213681000,7.6372,-7.6372,7.6372,6.72053333333333,0.896133333333333,-0.916666666666667,0,-0.916666666666667,0
1415213253021,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213626000,1415213681000,1415213626000,"1_4217",1415213169000,1306.55472895717,4,"44","16379","1_25423830:16379",1415213681000,1415213681000,7.13298333333333,-7.13298333333333,7.13298333333333,6.21631666666667,1.40035,-0.916666666666667,0,-0.916666666666667,0
1415213313500,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213626000,1415213681000,1415213626000,"1_4217",1415213223000,1052.2394098272,3,"44","16379","1_25423830:16379",1415213681000,1415213681000,6.125,-6.125,6.125,5.20833333333333,1.50833333333333,-0.916666666666667,0,-0.916666666666667,0
1415213343707,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213626000,1415213681000,1415213626000,"1_4217",1415213223000,948.754764652847,3,"44","16379","1_25423830:16379",1415213681000,1415213681000,5.62155,-5.62155,5.62155,4.70488333333333,2.01178333333333,-0.916666666666667,0,-0.916666666666667,0
1415213434269,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214769000,1415214581000,1415214769000,"1_4237",1415213364000,5518.27620499742,19,"44","16379","1_25423831:16379",1415214733000,1415214733000,19.1121833333333,-19.1121833333333,21.6455166666667,22.2455166666667,1.17115,3.13333333333333,2.53333333333333,3.13333333333333,2.53333333333333
1415213525038,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213618000,1415213681000,1415213618000,"1_4217",1415213493000,310.967806726709,0,"44","16379","1_25423830:16379",1415213681000,1415213681000,2.59936666666667,-2.59936666666667,2.59936666666667,1.54936666666667,0.533966666666667,-1.05,0,-1.05,0
1415213555329,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213618000,1415213681000,1415213618000,"1_4217",1415213493000,210.655611008413,0,"44","16379","1_25423830:16379",1415213681000,1415213681000,2.09451666666667,-2.09451666666667,2.09451666666667,1.04451666666667,1.03881666666667,-1.05,0,-1.05,0
1415213585581,"1_25423830","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415213681000,1415213618000,1415213681000,1415213618000,"1_4217",1415213493000,110.343415290125,0,"44","16379","1_25423830:16379",1415213681000,1415213681000,1.59031666666667,-1.59031666666667,1.59031666666667,0.540316666666667,1.54301666666667,-1.05,0,-1.05,0
1415213585581,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214698000,1415214581000,1415214698000,"1_4237",1415213541000,4476.9425604514,14,"44","16379","1_25423831:16379",1415214733000,1415214733000,16.5903166666667,-16.5903166666667,19.12365,18.5403166666667,0.743016666666667,1.95,2.53333333333333,1.95,2.53333333333333
1415213978661,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214618000,1415214581000,1415214618000,"1_4237",1415213909000,2686.54578980078,8,"44","16379","1_25423831:16379",1415214733000,1415214733000,10.0389833333333,-10.0389833333333,12.5723166666667,10.65565,1.16101666666667,0.616666666666667,2.53333333333333,0.616666666666667,2.53333333333333
1415214008919,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214618000,1415214581000,1415214618000,"1_4237",1415213939000,2532.28721998552,8,"44","16379","1_25423831:16379",1415214733000,1415214733000,9.53468333333333,-9.53468333333333,12.0680166666667,10.15135,1.16531666666667,0.616666666666667,2.53333333333333,0.616666666666667,2.53333333333333
1415214039137,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214631000,1415214581000,1415214631000,"1_4237",1415213964000,2439.5633555763,7,"44","16379","1_25423831:16379",1415214733000,1415214733000,9.03105,-9.03105,11.5643833333333,9.86438333333333,1.25228333333333,0.833333333333333,2.53333333333333,0.833333333333333,2.53333333333333
1415214129863,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214637000,1415214581000,1415214637000,"1_4237",1415214102000,2005.29874322288,6,"44","16379","1_25423831:16379",1415214733000,1415214733000,7.51895,-7.51895,10.0522833333333,8.45228333333333,0.464383333333333,0.933333333333333,2.53333333333333,0.933333333333333,2.53333333333333
1415214341394,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214674000,1415214581000,1415214674000,"1_4237",1415214261000,1121.22917327676,3,"44","16379","1_25423831:16379",1415214733000,1415214733000,3.99343333333333,-3.99343333333333,6.52676666666667,5.54343333333333,1.3399,1.55,2.53333333333333,1.55,2.53333333333333
1415214734762,"1_25423831","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415214581000,1415214733000,1415214581000,1415214733000,"1_4237",1415214621000,-3.36342115046136,-1,"44","16379","1_25423831:16379",1415214733000,1415214733000,-2.5627,2.5627,-0.0293666666666667,-0.0293666666666667,1.89603333333333,2.53333333333333,2.53333333333333,2.53333333333333,2.53333333333333
1415214917084,"1_25423833","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415216561000,1415216672000,1415216561000,1415216672000,"1_4240",1415214884000,6677.74558953494,22,"44","16379","1_25423833:16379",1415216561000,1415216561000,27.3986,-27.3986,27.3986,29.2486,0.5514,1.85,0,1.85,0
1415215310158,"1_25423833","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415216561000,1415216676000,1415216561000,1415216676000,"1_4240",1415215249000,5015.13139044496,16,"44","16379","1_25423833:16379",1415216561000,1415216561000,20.8473666666667,-20.8473666666667,20.8473666666667,22.7640333333333,1.0193,1.91666666666667,0,1.91666666666667,0
1415215612292,"1_25423833","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415216561000,1415216563000,1415216561000,1415216563000,"1_4240",1415215562000,3521.60395717207,11,"44","16379","1_25423833:16379",1415216561000,1415216561000,15.8118,-15.8118,15.8118,15.8451333333333,0.8382,0.0333333333333333,0,0.0333333333333333,0
1415215672760,"1_25423833","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415216561000,1415216554000,1415216561000,1415216554000,"1_4240",1415215622000,3307.84700317043,11,"44","16379","1_25423833:16379",1415216561000,1415216561000,14.804,-14.804,14.804,14.6873333333333,0.846,-0.116666666666667,0,-0.116666666666667,0
1415216458975,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218350000,1415218301000,1415218350000,"1_4229",1415216417000,7314.06826523942,23,"44","16379","1_25423835:16379",1415218487000,1415218487000,30.7004166666667,-30.7004166666667,33.8004166666667,31.5170833333333,0.699583333333333,0.816666666666667,3.1,0.816666666666667,3.1
1415216640420,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218449000,1415218301000,1415218449000,"1_4229",1415216625000,6909.2725409616,22,"44","16379","1_25423835:16379",1415218487000,1415218487000,27.6763333333333,-27.6763333333333,30.7763333333333,30.143,0.257,2.46666666666667,3.1,2.46666666666667,3.1
1415216882191,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218545000,1415218301000,1415218545000,"1_4229",1415216857000,6283.20907795624,21,"44","16379","1_25423835:16379",1415218487000,1415218487000,23.6468166666667,-23.6468166666667,26.7468166666667,27.7134833333333,0.41985,4.06666666666667,3.1,4.06666666666667,3.1
1415216972902,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218567000,1415218301000,1415218567000,"1_4229",1415216908000,5993.91110531373,20,"44","16379","1_25423835:16379",1415218487000,1415218487000,22.1349666666667,-22.1349666666667,25.2349666666667,26.5683,1.0817,4.43333333333333,3.1,4.43333333333333,3.1
1415217063531,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218684000,1415218301000,1415218684000,"1_4229",1415217028000,6104.43926403081,20,"44","16379","1_25423835:16379",1415218487000,1415218487000,20.6244833333333,-20.6244833333333,23.7244833333333,27.0078166666667,0.592183333333333,6.38333333333333,3.1,6.38333333333333,3.1
1415217093777,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218684000,1415218301000,1415218684000,"1_4229",1415217028000,5976.9067732034,20,"44","16379","1_25423835:16379",1415218487000,1415218487000,20.1203833333333,-20.1203833333333,23.2203833333333,26.5037166666667,1.09628333333333,6.38333333333333,3.1,6.38333333333333,3.1
1415217396025,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218360000,1415218301000,1415218360000,"1_4229",1415217361000,3561.87700647672,11,"44","16379","1_25423835:16379",1415218487000,1415218487000,15.0829166666667,-15.0829166666667,18.1829166666667,16.06625,0.58375,0.983333333333333,3.1,0.983333333333333,3.1
1415217728454,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218326000,1415218301000,1415218326000,"1_4229",1415217705000,2174.17109470449,7,"44","16379","1_25423835:16379",1415218487000,1415218487000,9.54243333333333,-9.54243333333333,12.6424333333333,9.9591,0.3909,0.416666666666667,3.1,0.416666666666667,3.1
1415218274125,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415220034000,1415219981000,1415220034000,"1_4217",1415218214000,6699.18327022258,22,"44","16379","1_25423837:16379",1415219962000,1415219962000,28.4479166666667,-28.4479166666667,28.13125,29.33125,1.00208333333333,0.883333333333333,-0.316666666666667,0.883333333333333,-0.316666666666667
1415218546276,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218476000,1415218301000,1415218476000,"1_4229",1415218425000,-235.439480532441,-1,"44","16379","1_25423835:16379",1415218487000,1415218487000,-4.08793333333333,4.08793333333333,-0.987933333333333,-1.17126666666667,2.02126666666667,2.91666666666667,3.1,2.91666666666667,3.1
1415218606845,"1_25423835","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415218301000,1415218498000,1415218301000,1415218498000,"1_4229",1415218514000,-360.510112338103,-2,"44","16379","1_25423835:16379",1415218487000,1415218487000,-5.09741666666667,5.09741666666667,-1.99741666666667,-1.81408333333333,1.54741666666667,3.28333333333333,3.1,3.28333333333333,3.1
1415219060283,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415220061000,1415219981000,1415220061000,"1_4217",1415219019000,3676.50030065152,11,"44","16379","1_25423837:16379",1415219962000,1415219962000,15.3452833333333,-15.3452833333333,15.0286166666667,16.6786166666667,0.68805,1.33333333333333,-0.316666666666667,1.33333333333333,-0.316666666666667
1415219332359,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415220046000,1415219981000,1415220046000,"1_4217",1415219265000,2641.10528086296,8,"44","16379","1_25423837:16379",1415219962000,1415219962000,10.8106833333333,-10.8106833333333,10.4940166666667,11.8940166666667,1.12265,1.08333333333333,-0.316666666666667,1.08333333333333,-0.316666666666667
1415219332359,"1_25423838","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415220881000,1415220981000,1415220881000,1415220981000,"1_4237",1415219260000,6223.46958880305,20,"44","16379","1_25423838:16379",1415221177000,1415221177000,25.8106833333333,-25.8106833333333,30.7440166666667,27.47735,1.20598333333333,1.66666666666667,4.93333333333333,1.66666666666667,4.93333333333333
1415219453419,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415219993000,1415219981000,1415219993000,"1_4217",1415219407000,1941.29315111575,6,"44","16379","1_25423837:16379",1415219962000,1415219962000,8.79301666666667,-8.79301666666667,8.47635,8.99301666666667,0.77365,0.2,-0.316666666666667,0.2,-0.316666666666667
1415219604820,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415219958000,1415219981000,1415219958000,"1_4217",1415219523000,1194.2862131203,4,"44","16379","1_25423837:16379",1415219962000,1415219962000,6.26966666666667,-6.26966666666667,5.953,5.88633333333333,1.36366666666667,-0.383333333333333,-0.316666666666667,-0.383333333333333,-0.316666666666667
1415219997918,"1_25423837","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415219981000,1415219943000,1415219981000,1415219943000,"1_4217",1415219883000,-181.62474212503,-1,"44","16379","1_25423837:16379",1415219962000,1415219962000,-0.281966666666667,0.281966666666667,-0.598633333333333,-0.9153,1.9153,-0.633333333333333,-0.316666666666667,-0.633333333333333,-0.316666666666667
1415219997918,"1_25423838","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415220881000,1415221002000,1415220881000,1415221002000,"1_4237",1415219931000,3688.89200812987,11,"44","16379","1_25423838:16379",1415221177000,1415221177000,14.7180333333333,-14.7180333333333,19.6513666666667,16.7347,1.1153,2.01666666666667,4.93333333333333,2.01666666666667,4.93333333333333
1415220149097,"1_25423838","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415220881000,1415221093000,1415220881000,1415221093000,"1_4237",1415220087000,3499.91846908494,11,"44","16379","1_25423838:16379",1415221177000,1415221177000,12.1983833333333,-12.1983833333333,17.1317166666667,15.7317166666667,1.03495,3.53333333333333,4.93333333333333,3.53333333333333,4.93333333333333
1415220784026,"1_25423840","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415222681000,1415222596000,1415222681000,1415222596000,"1_4240",1415220747000,6922.1351493742,22,"44","16379","1_25423840:16379",1415222616000,1415222616000,31.6162333333333,-31.6162333333333,30.5329,30.1995666666667,0.6171,-1.41666666666667,-1.08333333333333,-1.41666666666667,-1.08333333333333
1415220814257,"1_25423840","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415222681000,1415222596000,1415222681000,1415222596000,"1_4240",1415220747000,6793.50906524827,22,"44","16379","1_25423840:16379",1415222616000,1415222616000,31.1123833333333,-31.1123833333333,30.02905,29.6957166666667,1.12095,-1.41666666666667,-1.08333333333333,-1.41666666666667,-1.08333333333333
1415220844519,"1_25423840","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415222681000,1415222640000,1415222681000,1415222640000,"1_4240",1415220820000,6853.5345711737,22,"44","16379","1_25423840:16379",1415222616000,1415222616000,30.6080166666667,-30.6080166666667,29.5246833333333,29.9246833333333,0.40865,-0.683333333333333,-1.08333333333333,-0.683333333333333,-1.08333333333333
1415221026151,"1_25423840","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","1_100224","1_29240",1415222681000,1415222674000,1415222681000,1415222674000,"1_4240",1415221001000,6219.21850577547,20,"44","16379","1_25423840:16379",1415222616000,1415222616000,27.5808166666667,-27.5808166666667,26.4974833333333,27.46415,0.419183333333333,-0.116666666666667,-1.08333333333333,-0.116666666666667,-1.08333333333333
